W_PCT_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,REB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,A_WIN
-0.16700000000000004,-1199,0.0,-0.0010000000000000009,-401,-280,-128.0,-30.0,0
0.16700000000000004,1199,0.0,0.0010000000000000009,401,280,128.0,30.0,0
-0.16700000000000004,-1199,0.0,-0.0010000000000000009,-401,-280,-128.0,-30.0,0
0.16700000000000004,1199,0.0,0.0010000000000000009,401,280,128.0,30.0,1
-0.16700000000000004,-1199,0.0,-0.0010000000000000009,-401,-280,-128.0,-30.0,0
-0.03199999999999992,54,-0.0050000000000000044,0.0020000000000000018,-6,-21,-13.0,-112.0,0
0.03199999999999992,-54,0.0050000000000000044,-0.0020000000000000018,6,21,13.0,112.0,1
0.03199999999999992,-54,0.0050000000000000044,-0.0020000000000000018,6,21,13.0,112.0,0
-0.03199999999999992,54,-0.0050000000000000044,0.0020000000000000018,-6,-21,-13.0,-112.0,0
0.03199999999999992,-54,0.0050000000000000044,-0.0020000000000000018,6,21,13.0,112.0,0
0.03199999999999992,-54,0.0050000000000000044,-0.0020000000000000018,6,21,13.0,112.0,1
0.0,21,0.0010000000000000009,0.07300000000000001,-7,33,10.0,-35.0,0
0.0,21,0.0010000000000000009,0.07300000000000001,-7,33,10.0,-35.0,0
0.0,21,0.0010000000000000009,0.07300000000000001,-7,33,10.0,-35.0,0
0.0,-21,-0.0010000000000000009,-0.07300000000000001,7,-33,-10.0,35.0,1
0.0,-14,0.05099999999999999,-0.015000000000000013,-46,17,18.0,8.0,0
0.0,14,-0.05099999999999999,0.015000000000000013,46,-17,-18.0,-8.0,0
0.0,-14,0.05099999999999999,-0.015000000000000013,-46,17,18.0,8.0,0
0.0,-14,0.05099999999999999,-0.015000000000000013,-46,17,18.0,8.0,0
